Interpolated Dates,Interpolated Data
2022-10-21 01:08:11,34.576458032944956
2022-10-21 01:09:11,34.5745072193403
2022-10-21 01:10:11,34.57255640573563
2022-10-21 01:11:11,34.57060559213097
2022-10-21 01:12:11,34.56865477852631
2022-10-21 01:13:11,34.56670396492164
2022-10-21 01:14:11,34.564753151316985
2022-10-21 01:15:06,34.56296490551271
2022-10-21 01:16:06,34.56835563732712
2022-10-21 01:17:06,34.57374636914154
2022-10-21 01:18:06,34.579137100955954
2022-10-21 01:19:06,34.58452783277037
2022-10-21 01:20:06,34.589918564584785
2022-10-21 01:21:06,34.5953092963992
2022-10-21 01:22:06,34.600700028213616
2022-10-21 01:23:06,34.60609076002803
2022-10-21 01:24:06,34.61148149184245
2022-10-21 01:25:06,34.61687222365686
2022-10-21 01:26:06,34.62226295547128
2022-10-21 01:27:06,34.627653687285694
2022-10-21 01:28:06,34.63304441910011
2022-10-21 01:29:06,34.638435150914525
2022-10-21 01:30:06,34.64382588272894
2022-10-21 01:31:06,34.649216614543356
2022-10-21 01:32:06,34.65460734635777
2022-10-21 01:33:06,34.65999807817219
2022-10-21 01:34:06,34.6653888099866
2022-10-21 01:35:06,34.67077954180102
2022-10-21 01:36:06,34.67617027361543
2022-10-21 01:37:06,34.68156100542985
2022-10-21 01:38:06,34.686951737244264
2022-10-21 01:39:06,34.69234246905868
2022-10-21 01:40:06,34.697733200873095
2022-10-21 01:41:06,34.70312393268751
2022-10-21 01:42:06,34.70851466450193
2022-10-21 01:43:06,34.71390539631634
2022-10-21 01:44:06,34.71929612813076
2022-10-21 01:45:06,34.72468685994517
2022-10-21 01:46:06,34.73007759175959
2022-10-21 01:47:06,34.735468323574004
2022-10-21 01:48:06,34.74085905538842
2022-10-21 01:49:06,34.746249787202835
2022-10-21 01:50:06,34.75164051901725
2022-10-21 01:51:06,34.757031250831666
2022-10-21 01:52:06,34.76242198264608
2022-10-21 01:53:06,34.7678127144605
2022-10-21 01:54:06,34.77320344627491
2022-10-21 01:55:06,34.77859417808933
2022-10-21 01:56:06,34.783984909903744
2022-10-21 01:57:06,34.78937564171816
2022-10-21 01:58:06,34.794766373532575
2022-10-21 01:59:06,34.80015710534699
2022-10-21 02:00:06,34.805547837161406
2022-10-21 02:01:06,34.81093856897582
2022-10-21 02:02:06,34.81632930079024
2022-10-21 02:03:06,34.82172003260465
2022-10-21 02:04:06,34.82711076441907
2022-10-21 02:05:06,34.83250149623348
2022-10-21 02:06:06,34.8378922280479
2022-10-21 02:07:06,34.843282959862314
2022-10-21 02:08:06,34.84867369167673
2022-10-21 02:09:06,34.854064423491145
2022-10-21 02:10:06,34.85945515530556
2022-10-21 02:11:06,34.86484588711998
2022-10-21 02:12:06,34.87023661893439
2022-10-21 02:13:06,34.87562735074881
2022-10-21 02:14:06,34.88101808256322
2022-10-21 02:15:06,34.88640881437764
2022-10-21 02:16:06,34.891799546192054
2022-10-21 02:17:06,34.89719027800647
2022-10-21 02:18:06,34.902581009820885
2022-10-21 02:19:06,34.9079717416353
2022-10-21 02:20:06,34.913362473449716
2022-10-21 02:21:06,34.91875320526413
2022-10-21 02:22:06,34.92414393707855
2022-10-21 02:23:06,34.92953466889296
2022-10-21 02:24:06,34.93492540070738
2022-10-21 02:25:06,34.940316132521794
2022-10-21 02:26:06,34.94570686433621
2022-10-21 02:27:06,34.951097596150625
2022-10-21 02:28:06,34.95648832796504
2022-10-21 02:29:06,34.961879059779456
2022-10-21 02:30:06,34.96726979159387
2022-10-21 02:31:06,34.97266052340829
2022-10-21 02:32:06,34.9780512552227
2022-10-21 02:33:06,34.98344198703712
2022-10-21 02:34:06,34.98883271885153
2022-10-21 02:35:06,34.99422345066595
2022-10-21 02:36:06,34.999614182480364
2022-10-21 02:37:06,35.00500491429478
2022-10-21 02:38:06,35.010395646109195
2022-10-21 02:39:06,35.01578637792361
2022-10-21 02:40:06,35.021177109738026
2022-10-21 02:41:06,35.02656784155244
2022-10-21 02:42:06,35.03195857336686
2022-10-21 02:43:06,35.03734930518127
2022-10-21 02:44:06,35.04274003699568
2022-10-21 02:45:06,35.0481307688101
2022-10-21 02:46:06,35.05352150062451
2022-10-21 02:47:06,35.05891223243893
2022-10-21 02:48:06,35.06430296425334
2022-10-21 02:49:06,35.06969369606776
2022-10-21 02:50:06,35.075084427882175
2022-10-21 02:51:06,35.08047515969659
2022-10-21 02:52:06,35.085865891511006
2022-10-21 02:53:06,35.09125662332542
2022-10-21 02:54:06,35.09664735513984
2022-10-21 02:55:06,35.10203808695425
2022-10-21 02:56:06,35.10742881876867
2022-10-21 02:57:06,35.11281955058308
2022-10-21 02:58:06,35.1182102823975
2022-10-21 02:59:06,35.123601014211914
2022-10-21 03:00:06,35.12899174602633
2022-10-21 03:01:06,35.134382477840745
2022-10-21 03:02:06,35.13977320965516
2022-10-21 03:03:06,35.145163941469576
2022-10-21 03:04:06,35.15055467328399
2022-10-21 03:05:06,35.15594540509841
2022-10-21 03:06:06,35.16133613691282
2022-10-21 03:07:06,35.16672686872724
2022-10-21 03:08:06,35.172117600541654
2022-10-21 03:09:06,35.17750833235607
2022-10-21 03:10:06,35.182899064170485
2022-10-21 03:11:06,35.1882897959849
2022-10-21 03:12:06,35.193680527799316
2022-10-21 03:13:06,35.19907125961373
2022-10-21 03:14:06,35.20446199142815
2022-10-21 03:15:06,35.20985272324256
2022-10-21 03:16:06,35.21524345505698
2022-10-21 03:17:06,35.22063418687139
2022-10-21 03:18:06,35.22602491868581
2022-10-21 03:19:06,35.231415650500225
2022-10-21 03:20:06,35.23680638231464
2022-10-21 03:21:06,35.242197114129056
2022-10-21 03:22:06,35.24758784594347
2022-10-21 03:23:06,35.25297857775789
2022-10-21 03:24:06,35.2583693095723
2022-10-21 03:25:06,35.26376004138672
2022-10-21 03:26:06,35.26915077320113
2022-10-21 03:27:06,35.27454150501555
2022-10-21 03:28:06,35.279932236829964
2022-10-21 03:29:06,35.28532296864438
2022-10-21 03:30:06,35.290713700458795
2022-10-21 03:31:06,35.29610443227321
2022-10-21 03:32:06,35.301495164087626
2022-10-21 03:33:06,35.30688589590204
2022-10-21 03:34:06,35.31227662771646
2022-10-21 03:35:06,35.31766735953087
2022-10-21 03:36:06,35.32305809134529
2022-10-21 03:37:06,35.328448823159704
2022-10-21 03:38:06,35.33383955497412
2022-10-21 03:39:06,35.339230286788535
2022-10-21 03:40:06,35.34462101860295
2022-10-21 03:41:06,35.350011750417366
2022-10-21 03:42:06,35.35540248223178
2022-10-21 03:43:06,35.3607932140462
2022-10-21 03:44:06,35.36618394586061
2022-10-21 03:45:06,35.37157467767503
2022-10-21 03:46:06,35.37696540948944
2022-10-21 03:47:06,35.38235614130386
2022-10-21 03:47:40,35.38541088933203
2022-10-21 03:48:40,35.381798530515674
2022-10-21 03:49:40,35.37818617169932
2022-10-21 03:50:40,35.374573812882964
2022-10-21 03:51:40,35.37096145406661
2022-10-21 03:52:40,35.367349095250255
2022-10-21 03:53:40,35.3637367364339
2022-10-21 03:54:40,35.360124377617545
2022-10-21 03:55:40,35.35651201880119
2022-10-21 03:56:40,35.352899659984836
2022-10-21 03:57:40,35.34928730116848
2022-10-21 03:58:40,35.345674942352126
2022-10-21 03:59:40,35.34206258353577
2022-10-21 04:00:40,35.338450224719416
2022-10-21 04:01:40,35.33483786590306
2022-10-21 04:02:40,35.33122550708671
2022-10-21 04:03:40,35.32761314827035
2022-10-21 04:04:40,35.324000789454
2022-10-21 04:05:40,35.32038843063764
2022-10-21 04:06:40,35.31677607182129
2022-10-21 04:07:40,35.31316371300493
2022-10-21 04:08:40,35.30955135418858
2022-10-21 04:09:40,35.30593899537222
2022-10-21 04:10:40,35.30232663655587
2022-10-21 04:11:40,35.29871427773951
2022-10-21 04:12:40,35.29510191892316
2022-10-21 04:13:40,35.291489560106804
2022-10-21 04:14:40,35.28787720129045
2022-10-21 04:15:40,35.284264842474094
2022-10-21 04:16:40,35.28065248365774
2022-10-21 04:17:40,35.277040124841385
2022-10-21 04:18:40,35.27342776602503
2022-10-21 04:19:40,35.269815407208675
2022-10-21 04:20:40,35.26620304839232
2022-10-21 04:21:40,35.262590689575966
2022-10-21 04:22:40,35.25897833075961
2022-10-21 04:23:40,35.255365971943256
2022-10-21 04:24:40,35.2517536131269
2022-10-21 04:25:40,35.248141254310546
2022-10-21 04:26:40,35.24452889549419
2022-10-21 04:27:40,35.24091653667784
2022-10-21 04:28:40,35.23730417786148
2022-10-21 04:29:40,35.23369181904513
2022-10-21 04:30:40,35.23007946022877
2022-10-21 04:31:40,35.22646710141242
2022-10-21 04:32:40,35.22285474259606
2022-10-21 04:33:40,35.21924238377971
2022-10-21 04:34:40,35.21563002496335
2022-10-21 04:35:40,35.212017666147
2022-10-21 04:36:40,35.20840530733064
2022-10-21 04:37:40,35.20479294851429
2022-10-21 04:38:40,35.201180589697934
2022-10-21 04:39:40,35.19756823088158
2022-10-21 04:40:40,35.193955872065224
2022-10-21 04:41:40,35.19034351324887
2022-10-21 04:42:40,35.186731154432515
2022-10-21 04:43:40,35.18311879561616
2022-10-21 04:44:40,35.179506436799805
2022-10-21 04:45:40,35.17589407798345
2022-10-21 04:46:40,35.172281719167096
2022-10-21 04:47:40,35.16866936035074
2022-10-21 04:48:40,35.16505700153439
2022-10-21 04:49:40,35.16144464271804
2022-10-21 04:50:40,35.15783228390168
2022-10-21 04:51:40,35.15421992508533
2022-10-21 04:52:40,35.150607566268974
2022-10-21 04:53:40,35.14699520745262
2022-10-21 04:54:40,35.143382848636264
2022-10-21 04:55:40,35.13977048981991
2022-10-21 04:56:40,35.136158131003555
2022-10-21 04:57:40,35.1325457721872
2022-10-21 04:58:40,35.128933413370845
2022-10-21 04:59:40,35.12532105455449
2022-10-21 05:00:40,35.121708695738135
2022-10-21 05:01:40,35.11809633692178
2022-10-21 05:02:40,35.114483978105426
2022-10-21 05:03:40,35.11087161928907
2022-10-21 05:04:40,35.107259260472716
2022-10-21 05:05:40,35.10364690165636
2022-10-21 05:06:40,35.10003454284001
2022-10-21 05:07:40,35.09642218402365
2022-10-21 05:08:40,35.0928098252073
2022-10-21 05:09:40,35.08919746639094
2022-10-21 05:10:40,35.08558510757459
2022-10-21 05:11:40,35.08197274875823
2022-10-21 05:12:40,35.07836038994188
2022-10-21 05:13:40,35.07474803112552
2022-10-21 05:14:40,35.07113567230917
2022-10-21 05:15:40,35.06752331349281
2022-10-21 05:16:40,35.06391095467646
2022-10-21 05:17:40,35.060298595860104
2022-10-21 05:18:40,35.05668623704375
2022-10-21 05:19:40,35.053073878227394
2022-10-21 05:20:40,35.04946151941104
2022-10-21 05:21:40,35.045849160594685
2022-10-21 05:22:40,35.04223680177833
2022-10-21 05:23:40,35.038624442961975
2022-10-21 05:24:40,35.03501208414562
2022-10-21 05:25:40,35.031399725329265
2022-10-21 05:26:40,35.02778736651291
2022-10-21 05:27:40,35.024175007696556
2022-10-21 05:28:40,35.0205626488802
2022-10-21 05:29:40,35.016950290063846
2022-10-21 05:30:40,35.01333793124749
2022-10-21 05:31:40,35.00972557243114
2022-10-21 05:32:40,35.00611321361478
2022-10-21 05:33:40,35.00250085479843
2022-10-21 05:34:40,34.99888849598207
2022-10-21 05:35:40,34.99527613716572
2022-10-21 05:36:40,34.99166377834936
2022-10-21 05:37:40,34.98805141953301
2022-10-21 05:38:40,34.98443906071665
2022-10-21 05:39:40,34.9808267019003
2022-10-21 05:40:40,34.97721434308394
2022-10-21 05:41:40,34.97360198426759
2022-10-21 05:42:40,34.969989625451234
2022-10-21 05:43:40,34.96637726663488
2022-10-21 05:44:40,34.962764907818524
2022-10-21 05:45:40,34.95915254900217
2022-10-21 05:46:40,34.955540190185815
2022-10-21 05:47:40,34.95192783136946
2022-10-21 05:48:40,34.948315472553105
2022-10-21 05:49:40,34.94470311373675
2022-10-21 05:50:40,34.941090754920396
2022-10-21 05:51:40,34.93747839610404
2022-10-21 05:52:40,34.933866037287686
2022-10-21 05:53:40,34.93025367847133
2022-10-21 05:54:40,34.926641319654976
2022-10-21 05:55:40,34.92302896083862
2022-10-21 05:56:40,34.91941660202227
2022-10-21 05:57:40,34.91580424320591
2022-10-21 05:58:40,34.91219188438956
2022-10-21 05:59:40,34.9085795255732
2022-10-21 06:00:40,34.90496716675685
2022-10-21 06:01:40,34.90135480794049
2022-10-21 06:02:40,34.89774244912414
2022-10-21 06:03:40,34.89413009030778
2022-10-21 06:04:40,34.89051773149143
2022-10-21 06:05:40,34.88690537267507
2022-10-21 06:06:40,34.88329301385872
2022-10-21 06:07:40,34.879680655042364
2022-10-21 06:08:40,34.87606829622601
2022-10-21 06:09:40,34.872455937409654
2022-10-21 06:10:40,34.8688435785933
2022-10-21 06:11:40,34.865231219776945
2022-10-21 06:12:40,34.86161886096059
2022-10-21 06:13:40,34.858006502144235
2022-10-21 06:14:40,34.85439414332788
2022-10-21 06:15:40,34.850781784511526
2022-10-21 06:16:40,34.84716942569517
2022-10-21 06:17:40,34.843557066878816
2022-10-21 06:18:40,34.83994470806246
2022-10-21 06:19:40,34.836332349246106
2022-10-21 06:20:40,34.83271999042975
2022-10-21 06:21:40,34.8291076316134
2022-10-21 06:22:18,34.82681980436304
2022-10-21 06:23:18,34.8513388749213
2022-10-21 06:24:18,34.875857945479545
2022-10-21 06:25:18,34.9003770160378
2022-10-21 06:26:18,34.92489608659606
2022-10-21 06:27:18,34.94941515715431
2022-10-21 06:28:18,34.97393422771256
2022-10-21 06:29:18,34.99845329827082
2022-10-21 06:30:18,35.02297236882907
2022-10-21 06:31:18,35.04749143938732
2022-10-21 06:32:18,35.07201050994558
2022-10-21 06:33:18,35.096529580503834
2022-10-21 06:34:18,35.12104865106209
2022-10-21 06:35:18,35.14556772162034
2022-10-21 06:36:18,35.170086792178594
2022-10-21 06:37:18,35.19460586273685
2022-10-21 06:38:18,35.219124933295106
2022-10-21 06:39:18,35.243644003853355
2022-10-21 06:40:18,35.26816307441161
2022-10-21 06:41:18,35.292682144969866
2022-10-21 06:42:18,35.317201215528115
2022-10-21 06:43:18,35.34172028608637
2022-10-21 06:44:18,35.36623935664463
2022-10-21 06:45:18,35.39075842720288
2022-10-21 06:46:18,35.41527749776113
2022-10-21 06:47:18,35.43979656831939
2022-10-21 06:48:18,35.46431563887764
2022-10-21 06:49:18,35.48883470943589
2022-10-21 06:50:18,35.51335377999415
2022-10-21 06:51:18,35.537872850552404
2022-10-21 06:52:18,35.56239192111066
2022-10-21 06:53:18,35.58691099166891
2022-10-21 06:54:18,35.611430062227164
2022-10-21 06:55:18,35.63594913278542
2022-10-21 06:56:18,35.66046820334367
2022-10-21 06:57:18,35.684987273901925
2022-10-21 06:58:18,35.70950634446018
2022-10-21 06:59:18,35.734025415018436
2022-10-21 07:00:18,35.758544485576685
2022-10-21 07:01:18,35.78306355613494
2022-10-21 07:02:18,35.8075826266932
2022-10-21 07:03:18,35.83210169725145
2022-10-21 07:04:18,35.8566207678097
2022-10-21 07:05:18,35.88113983836796
2022-10-21 07:06:18,35.90565890892621
2022-10-21 07:07:18,35.93017797948446
2022-10-21 07:08:18,35.95469705004272
2022-10-21 07:09:18,35.979216120600974
2022-10-21 07:10:18,36.00373519115923
2022-10-21 07:11:18,36.02825426171748
2022-10-21 07:12:18,36.052773332275734
2022-10-21 07:13:18,36.07729240283399
2022-10-21 07:14:18,36.10181147339224
2022-10-21 07:15:18,36.126330543950495
2022-10-21 07:16:18,36.15084961450875
2022-10-21 07:17:18,36.175368685067006
2022-10-21 07:18:18,36.199887755625255
2022-10-21 07:19:18,36.22440682618351
2022-10-21 07:20:18,36.24892589674177
2022-10-21 07:21:18,36.273444967300016
2022-10-21 07:22:18,36.29796403785827
2022-10-21 07:23:18,36.32248310841653
2022-10-21 07:24:18,36.34700217897478
2022-10-21 07:25:18,36.37152124953303
2022-10-21 07:26:18,36.39604032009129
2022-10-21 07:27:18,36.420559390649544
2022-10-21 07:28:18,36.4450784612078
2022-10-21 07:29:18,36.46959753176605
2022-10-21 07:30:18,36.494116602324304
2022-10-21 07:31:18,36.51863567288256
2022-10-21 07:32:18,36.54315474344081
2022-10-21 07:33:18,36.567673813999065
2022-10-21 07:34:18,36.59219288455732
2022-10-21 07:35:18,36.616711955115576
2022-10-21 07:36:18,36.641231025673825
2022-10-21 07:37:18,36.66575009623208
2022-10-21 07:38:18,36.69026916679034
2022-10-21 07:39:18,36.714788237348586
2022-10-21 07:40:18,36.73930730790684
2022-10-21 07:41:18,36.7638263784651
2022-10-21 07:42:18,36.78834544902335
2022-10-21 07:43:18,36.8128645195816
2022-10-21 07:44:18,36.83738359013986
2022-10-21 07:45:18,36.861902660698114
2022-10-21 07:46:18,36.88642173125636
2022-10-21 07:47:18,36.91094080181462
2022-10-21 07:48:18,36.935459872372874
2022-10-21 07:49:18,36.95997894293113
2022-10-21 07:50:18,36.98449801348938
2022-10-21 07:51:18,37.009017084047635
2022-10-21 07:52:18,37.03353615460589
2022-10-21 07:53:18,37.05805522516414
2022-10-21 07:54:18,37.082574295722395
2022-10-21 07:55:18,37.10709336628065
2022-10-21 07:56:18,37.13161243683891
2022-10-21 07:57:18,37.156131507397156
2022-10-21 07:58:18,37.18065057795541
2022-10-21 07:59:18,37.20516964851367
2022-10-21 08:00:18,37.22968871907192
2022-10-21 08:01:18,37.25420778963017
2022-10-21 08:02:18,37.27872686018843
2022-10-21 08:03:18,37.303245930746684
2022-10-21 08:04:18,37.32776500130493
2022-10-21 08:05:18,37.35228407186319
2022-10-21 08:06:18,37.376803142421444
2022-10-21 08:07:18,37.4013222129797
2022-10-21 08:08:18,37.42584128353795
2022-10-21 08:09:18,37.450360354096205
2022-10-21 08:10:18,37.47487942465446
2022-10-21 08:11:18,37.49939849521271
2022-10-21 08:12:18,37.523917565770965
2022-10-21 08:13:18,37.54843663632922
2022-10-21 08:14:18,37.57295570688748
2022-10-21 08:15:18,37.597474777445726
2022-10-21 08:16:18,37.62199384800398
2022-10-21 08:17:18,37.64651291856224
2022-10-21 08:18:18,37.671031989120486
2022-10-21 08:19:18,37.69555105967874
2022-10-21 08:20:18,37.720070130237
2022-10-21 08:21:18,37.744589200795254
2022-10-21 08:22:18,37.7691082713535
2022-10-21 08:23:18,37.79362734191176
2022-10-21 08:24:18,37.818146412470014
2022-10-21 08:25:18,37.84266548302827
2022-10-21 08:26:18,37.86718455358652
2022-10-21 08:27:18,37.891703624144775
2022-10-21 08:28:18,37.91622269470303
2022-10-21 08:29:18,37.94074176526128
2022-10-21 08:30:18,37.965260835819535
2022-10-21 08:31:18,37.98977990637779
2022-10-21 08:32:18,38.01429897693605
2022-10-21 08:33:18,38.038818047494296
2022-10-21 08:34:18,38.06333711805255
2022-10-21 08:35:18,38.08785618861081
2022-10-21 08:36:18,38.112375259169056
2022-10-21 08:37:18,38.13689432972731
2022-10-21 08:38:18,38.16141340028557
2022-10-21 08:39:18,38.185932470843824
2022-10-21 08:40:18,38.21045154140207
2022-10-21 08:41:18,38.23497061196033
2022-10-21 08:42:18,38.259489682518584
2022-10-21 08:43:18,38.28400875307683
2022-10-21 08:44:18,38.30852782363509
2022-10-21 08:45:18,38.333046894193345
2022-10-21 08:46:18,38.3575659647516
2022-10-21 08:47:18,38.38208503530985
2022-10-21 08:48:18,38.406604105868105
2022-10-21 08:49:18,38.43112317642636
2022-10-21 08:50:18,38.45564224698462
2022-10-21 08:51:18,38.480161317542866
2022-10-21 08:52:18,38.50468038810112
2022-10-21 08:53:18,38.52919945865938
2022-10-21 08:54:18,38.553718529217626
2022-10-21 08:55:18,38.57823759977588
2022-10-21 08:56:18,38.60275667033414
2022-10-21 08:57:18,38.627275740892394
2022-10-21 08:58:18,38.65179481145064
2022-10-21 08:59:18,38.6763138820089
2022-10-21 09:00:18,38.700832952567154
2022-10-21 09:01:18,38.7253520231254
2022-10-21 09:02:18,38.74987109368366
2022-10-21 09:03:18,38.774390164241915
2022-10-21 09:04:18,38.79890923480017
2022-10-21 09:05:18,38.82342830535842
2022-10-21 09:06:18,38.847947375916675
2022-10-21 09:07:18,38.87246644647493
2022-10-21 09:08:18,38.89698551703319
2022-10-21 09:09:18,38.921504587591436
2022-10-21 09:10:18,38.94602365814969
2022-10-21 09:11:18,38.97054272870795
2022-10-21 09:12:18,38.995061799266196
2022-10-21 09:13:18,39.01958086982445
2022-10-21 09:14:18,39.04409994038271
2022-10-21 09:15:18,39.068619010940964
2022-10-21 09:16:18,39.09313808149921
2022-10-21 09:17:18,39.11765715205747
2022-10-21 09:18:18,39.142176222615724
2022-10-21 09:19:09,39.16301743259024
2022-10-21 09:20:09,39.15027822693442
2022-10-21 09:21:09,39.13753902127859
2022-10-21 09:22:09,39.12479981562277
2022-10-21 09:23:09,39.11206060996695
2022-10-21 09:24:09,39.09932140431113
2022-10-21 09:25:09,39.08658219865531
2022-10-21 09:26:09,39.07384299299949
2022-10-21 09:27:09,39.06110378734366
2022-10-21 09:28:09,39.04836458168784
2022-10-21 09:29:09,39.03562537603202
2022-10-21 09:30:09,39.022886170376196
2022-10-21 09:31:09,39.01014696472038
2022-10-21 09:32:09,38.99740775906456
2022-10-21 09:33:09,38.98466855340873
2022-10-21 09:34:09,38.97192934775291
2022-10-21 09:35:09,38.95919014209709
2022-10-21 09:36:09,38.946450936441266
2022-10-21 09:37:09,38.93371173078545
2022-10-21 09:38:09,38.92097252512963
2022-10-21 09:39:09,38.9082333194738
2022-10-21 09:40:09,38.89549411381798
2022-10-21 09:41:09,38.882754908162156
2022-10-21 09:42:09,38.870015702506336
2022-10-21 09:43:09,38.85727649685052
2022-10-21 09:44:09,38.84453729119469
2022-10-21 09:45:09,38.83179808553887
2022-10-21 09:46:09,38.81905887988305
2022-10-21 09:47:09,38.806319674227225
2022-10-21 09:48:09,38.793580468571406
2022-10-21 09:49:09,38.78084126291559
2022-10-21 09:50:09,38.76810205725976
2022-10-21 09:51:09,38.75536285160394
2022-10-21 09:52:09,38.74262364594812
2022-10-21 09:53:09,38.729884440292295
2022-10-21 09:54:09,38.717145234636476
2022-10-21 09:55:09,38.70440602898066
2022-10-21 09:56:09,38.69166682332483
2022-10-21 09:57:09,38.67892761766901
2022-10-21 09:58:09,38.66618841201319
2022-10-21 09:59:09,38.653449206357365
2022-10-21 10:00:09,38.640710000701546
2022-10-21 10:01:09,38.62797079504573
2022-10-21 10:02:09,38.6152315893899
2022-10-21 10:03:09,38.60249238373408
2022-10-21 10:04:09,38.58975317807826
2022-10-21 10:05:09,38.577013972422435
2022-10-21 10:06:09,38.564274766766616
2022-10-21 10:07:09,38.551535561110796
2022-10-21 10:08:09,38.53879635545497
2022-10-21 10:09:09,38.52605714979915
2022-10-21 10:10:09,38.51331794414333
2022-10-21 10:11:09,38.500578738487505
2022-10-21 10:12:09,38.487839532831686
2022-10-21 10:13:09,38.475100327175866
2022-10-21 10:14:09,38.46236112152004
2022-10-21 10:15:09,38.44962191586422
2022-10-21 10:16:09,38.4368827102084
2022-10-21 10:17:09,38.424143504552575
2022-10-21 10:18:09,38.411404298896755
2022-10-21 10:19:09,38.398665093240936
2022-10-21 10:20:09,38.38592588758511
2022-10-21 10:21:09,38.37318668192929
2022-10-21 10:22:09,38.36044747627347
2022-10-21 10:23:09,38.347708270617645
2022-10-21 10:24:09,38.334969064961825
2022-10-21 10:25:09,38.322229859306
2022-10-21 10:26:09,38.30949065365018
2022-10-21 10:27:09,38.29675144799436
2022-10-21 10:28:09,38.284012242338534
2022-10-21 10:29:09,38.271273036682715
2022-10-21 10:30:09,38.258533831026895
2022-10-21 10:31:09,38.24579462537107
2022-10-21 10:32:09,38.23305541971525
2022-10-21 10:33:09,38.22031621405943
2022-10-21 10:34:09,38.207577008403604
2022-10-21 10:35:09,38.194837802747784
2022-10-21 10:36:09,38.182098597091965
2022-10-21 10:37:09,38.16935939143614
